Transaction_ID,HD_ID,Checkout_Queue_Entry_Time,Store_Entry_Time,Store_Exit_Time,Store_ID
24733419,VYYHNG,2015-08-16 16:41:45.605015,2015-08-16 15:19:53.023801,2015-08-16 17:47:03.431407,Store_21
84479887,ZQBJCO,2015-08-21 09:49:42.817443,2015-08-21 08:54:11.018467,2015-08-21 10:25:33.894442,Store_19
30719530,OSUBXU,2014-02-26 17:58:46.404404,2014-02-26 17:31:32.634328,2014-02-26 18:47:03.204570,Store_15
34377895,BRUFPA,2015-12-28 12:38:58.331332,2015-12-28 12:17:37.707155,2015-12-28 14:05:18.955016,Store_13
53842283,QGQSXP,2014-06-24 17:48:47.972503,2014-06-24 16:47:50.354080,2014-06-24 18:57:26.267233,Store_7
95621250,NZKXNU,2014-12-14 16:09:26.558491,2014-12-14 15:16:13.501374,2014-12-14 17:41:34.504339,Store_20
53235705,QBUQGT,2015-10-25 17:40:43.086439,2015-10-25 16:39:39.442900,2015-10-25 19:18:37.059610,Store_1
61339688,EDWLPN,2014-01-04 12:36:20.245184,2014-01-04 12:32:30.600753,2014-01-04 13:27:55.302267,Store_11
46161257,QGHURZ,2015-03-04 15:59:11.017361,2015-03-04 15:30:12.114503,2015-03-04 16:24:42.104408,Store_12
64211406,QEHCGQ,2014-04-20 16:50:38.549908,2014-04-20 15:50:10.214563,2014-04-20 17:44:15.486625,Store_1
64086936,ALVCNJ,2015-04-23 11:34:48.945042,2015-04-23 10:55:41.089433,2015-04-23 12:00:41.352506,Store_4
91584950,TWXVLB,2015-08-10 17:06:23.653924,2015-08-10 16:55:15.318500,2015-08-10 17:38:38.249225,Store_1
89028562,IAMASV,2014-12-03 10:22:59.857001,2014-12-03 10:03:35.664489,2014-12-03 10:50:57.708149,Store_4
97314400,DZECDD,2015-04-18 15:22:02.225530,2015-04-18 14:58:23.249651,2015-04-18 15:31:32.478201,Store_11
32274211,IJQUCA,2014-05-03 12:11:16.247151,2014-05-03 11:02:35.421473,2014-05-03 13:09:17.317096,Store_21
73736772,PCKJOR,2015-05-08 16:39:56.110470,2015-05-08 15:50:23.379015,2015-05-08 18:04:07.849799,Store_8
,WWJVNW,2015-08-05 17:27:03.172213,2015-08-05 16:48:54.773614,2015-08-05 19:40:24.966485,Store_10
,VTIWWC,2014-04-30 16:55:43.290417,2014-04-30 16:01:19.529847,2014-04-30 18:33:40.136452,Store_8
10321584,CWHKSH,2015-02-08 18:20:05.929694,2015-02-08 17:36:52.845525,2015-02-08 19:06:04.154677,Store_20
34465431,JWFRRT,2014-02-25 16:36:14.540235,2014-02-25 15:22:31.184742,2014-02-25 17:48:30.319771,Store_23
35413533,BMMWJA,2015-07-27 16:53:08.340893,2015-07-27 16:41:54.125804,2015-07-27 18:23:15.434486,Store_21
53894479,RIRWYZ,2014-11-03 06:35:19.236977,2014-11-03 06:35:05.870930,2014-11-03 08:19:47.981289,Store_12
25272561,OVXRRA,2014-02-12 15:43:26.618308,2014-02-12 14:44:37.185110,2014-02-12 15:55:54.855738,Store_4
81970497,OWKZIL,2015-03-05 17:51:58.275758,2015-03-05 16:48:25.150621,2015-03-05 19:17:17.607693,Store_23
32448614,VKYJIV,2015-12-15 14:35:10.901919,2015-12-15 13:21:39.595866,2015-12-15 15:50:46.159622,Store_12
51215120,KFFHEH,2014-11-26 17:25:54.430885,2014-11-26 17:03:26.149534,2014-11-26 18:31:04.727515,Store_9
40106639,ZJKTCO,2015-12-31 17:20:40.076379,2015-12-31 16:42:48.508078,2015-12-31 18:23:23.752027,Store_21
33840501,E6222643,2015-05-22 07:59:02.709570,2015-05-22 07:27:44.061178,2015-05-22 08:03:42.905874,Store_24
21606299,OFCHXN,2015-12-31 18:09:07.247117,2015-12-31 16:53:53.268332,2015-12-31 18:37:54.321986,Store_9
81121860,OZMTKQ,2015-08-29 13:29:06.349075,2015-08-29 12:44:37.570297,2015-08-29 13:59:54.601709,Store_18
72584679,GTJZCT,2015-09-18 17:48:15.487371,2015-09-18 16:39:35.610351,2015-09-18 19:21:23.506866,Store_13
71573906,OCSUYT,2015-05-26 17:58:09.908690,2015-05-26 17:43:33.506895,2015-05-26 18:14:00.844356,Store_3
26758024,URZYFS,2014-11-21 17:04:06.188677,2014-11-21 15:58:00.271579,2014-11-21 17:42:50.356216,Store_12
61524686,LDAMSW,2014-09-14 17:47:59.552864,2014-09-14 17:22:19.859538,2014-09-14 18:27:10.702808,Store_12
27155264,DVKRUR,2014-05-06 13:07:24.466891,2014-05-06 12:26:28.485425,2014-05-06 14:26:54.992486,Store_22
46842745,POKWWH,2015-09-26 18:59:40.812127,2015-09-26 18:14:39.909860,2015-09-26 19:39:24.661570,Store_19
58087497,ODZMNK,2015-12-11 18:04:25.997461,2015-12-11 16:45:30.927833,2015-12-11 18:35:41.621000,Store_18
41506096,IOCERU,2015-06-14 15:05:54.043432,2015-06-14 14:43:32.115637,2015-06-14 15:51:53.168953,Store_21
69238373,AWJJBO,2015-01-31 18:49:01.379954,2015-01-31 17:34:29.957640,2015-01-31 19:13:51.937702,Store_22
70003379,XDFSSJ,2015-09-12 13:10:04.958873,2015-09-12 11:58:15.135417,2015-09-12 14:13:20.222159,Store_14
28871587,CQNFOT,2014-07-27 12:24:11.416644,2014-07-27 12:11:41.743715,2014-07-27 12:56:35.219429,Store_4
93577197,WBKCRX,2014-12-10 17:27:19.859450,2014-12-10 16:11:30.193668,2014-12-10 18:29:42.716015,Store_19
77342196,E7830900,2015-12-11 16:54:12.579667,2015-12-11 16:37:38.323416,2015-12-11 17:42:06.204830,Store_9
19812043,QCWFUI,2015-12-22 08:44:05.971932,2015-12-22 08:17:56.256244,2015-12-22 09:25:14.212453,Store_15
54485281,BEMBIK,2014-12-23 09:29:33.383290,2014-12-23 08:36:59.613264,2014-12-23 09:48:10.310375,Store_1
28414935,ZGHPFB,2014-01-15 11:15:03.021254,2014-01-15 10:03:53.490651,2014-01-15 11:59:58.381632,Store_4
86296992,OPRWAL,2015-12-31 16:51:43.213267,2015-12-31 15:51:55.192808,2015-12-31 17:37:07.913610,Store_3
79326244,ISMGQM,2014-09-05 12:36:49.102160,2014-09-05 11:47:25.681708,2014-09-05 12:41:55.622361,Store_15
39847282,RTDVND,2014-01-25 18:23:46.108939,2014-01-25 17:54:42.972633,2014-01-25 18:48:59.338182,Store_17
55973426,FJKOYK,2014-05-14 15:35:54.387571,2014-05-14 15:05:50.902546,2014-05-14 17:09:49.141839,Store_16
71407950,WXHNHX,2015-10-22 18:45:17.435579,2015-10-22 18:20:46.340758,2015-10-22 19:19:40.774259,Store_9
10672776,HQWMTB,2015-12-25 16:41:36.353088,2015-12-25 16:13:48.098453,2015-12-25 17:27:35.458119,Store_17
28071587,GZKQNZ,2015-05-29 15:33:59.921390,2015-05-29 15:13:03.694503,2015-05-29 16:03:48.116142,Store_24
21253619,EPBFWM,2015-02-01 16:56:29.650274,2015-02-01 15:12:03.600732,2015-02-01 18:17:27.321512,Store_21
44695873,WMMANB,2015-01-03 16:47:23.857567,2015-01-03 16:22:09.567365,2015-01-03 17:19:09.880837,Store_9
37326958,DRLOKM,2014-01-26 19:23:11.341583,2014-01-26 19:16:11.781531,2014-01-26 19:53:30.815621,Store_1
71358397,RNJCSF,2014-04-02 16:29:09.055171,2014-04-02 15:30:05.402280,2014-04-02 17:32:04.708588,Store_25
48905475,BLDYQF,2014-01-08 18:33:23.323275,2014-01-08 18:18:26.378526,2014-01-08 19:24:55.787936,Store_1
86594197,QOTOLR,2014-01-02 13:39:18.163200,2014-01-02 13:07:59.858975,2014-01-02 13:58:21.754324,Store_24
37465841,RFHMDI,2015-12-19 16:56:51.369996,2015-12-19 16:07:06.490237,2015-12-19 17:55:24.359569,Store_1
44439219,HQNEHZ,2015-11-08 17:54:50.103423,2015-11-08 17:10:11.377248,2015-11-08 19:00:44.516109,Store_1
15857836,VWISTH,2015-08-30 16:36:34.115705,2015-08-30 15:20:56.954877,2015-08-30 17:16:24.563197,Store_12
77342186,JAQBLI,2015-12-10 16:53:31.438294,2015-12-10 16:20:15.658769,2015-12-10 17:43:30.069344,Store_22
46210512,NTZFFE,2015-12-24 14:14:43.492747,2015-12-24 13:37:05.953675,2015-12-24 15:28:30.747828,Store_2
70847739,SIETXB,2014-12-11 10:48:12.233185,2014-12-11 10:19:05.686668,2014-12-11 11:51:41.908362,Store_4
83942004,LQSDYO,2014-12-08 15:46:04.118640,2014-12-08 14:42:35.344447,2014-12-08 17:20:47.251127,Store_11
62901008,QZXPGB,2015-07-22 19:04:41.859748,2015-07-22 18:38:31.068289,2015-07-22 19:45:39.697765,Store_4
65778773,COQLJI,2015-01-18 12:45:18.522438,2015-01-18 12:03:29.173885,2015-01-18 13:21:30.532633,Store_10
52192040,NEPJLF,2015-12-23 13:49:27.494237,2015-12-23 12:55:01.818847,2015-12-23 14:28:15.051137,Store_5
55343361,RVDUQB,2014-10-30 18:24:24.485306,2014-10-30 18:04:59.525781,2014-10-30 19:25:05.743676,Store_20
57201824,CRIRXV,2014-10-23 19:26:34.514542,2014-10-23 18:52:26.104931,2014-10-23 19:59:36.444875,Store_11
63215809,KLCVYE,2015-03-28 19:00:29.560273,2015-03-28 18:44:29.764969,2015-03-28 19:41:55.888467,Store_11
75118562,WYDIIL,2015-09-06 13:52:13.606722,2015-09-06 13:10:51.015272,2015-09-06 13:59:39.760460,Store_24
17624071,KTPQOY,2015-12-27 14:09:44.999793,2015-12-27 13:17:30.486495,2015-12-27 15:08:42.832085,Store_10
71876129,ZLZJIX,2015-10-08 13:45:57.897224,2015-10-08 12:44:01.479607,2015-10-08 15:04:15.138333,Store_19
58850578,JDHABX,2015-04-16 08:54:19.894542,2015-04-16 07:59:37.545943,2015-04-16 10:14:36.366768,Store_18
91564465,SGNVWQ,2014-04-06 18:18:08.020873,2014-04-06 17:32:10.187500,2014-04-06 19:25:02.293323,Store_23
33303528,XPKLFD,2015-05-09 17:19:02.410111,2015-05-09 16:09:00.495983,2015-05-09 17:42:42.534334,Store_24
97558816,NPVPLD,2014-12-09 17:54:58.042377,2014-12-09 17:21:11.808308,2014-12-09 18:26:13.625063,Store_1
39567813,YHKSCY,2015-01-19 07:59:22.946551,2015-01-19 06:42:36.938967,2015-01-19 08:52:29.430153,Store_3
66217067,E5586756,2014-03-23 16:27:20.845332,2014-03-23 15:51:18.179815,2014-03-23 17:47:23.499832,Store_16
81066105,WZJDQD,2015-04-09 17:19:23.427838,2015-04-09 16:43:35.787034,2015-04-09 18:20:31.766743,Store_17
,DPSHLR,,2015-06-17 07:45:05.950968,2015-06-17 10:15:45.407495,Store_10
34408680,DKXTVT,2014-12-19 18:54:38.905872,2014-12-19 18:36:14.855571,2014-12-19 19:12:51.583144,Store_21
61816366,E8717481,2015-12-27 13:30:03.767687,2015-12-27 13:10:11.517900,2015-12-27 14:20:12.323589,Store_18
21893125,CJQZQL,2014-12-15 09:14:49.440649,2014-12-15 08:24:01.254616,2014-12-15 10:04:15.898719,Store_12
87947621,UQKHHB,2014-12-31 17:50:59.111071,2014-12-31 16:59:33.407512,2014-12-31 18:02:05.557047,Store_3
21438568,CJYBUM,2014-06-15 18:07:06.753461,2014-06-15 17:30:09.866414,2014-06-15 18:43:51.205235,Store_4
98690796,PKBCJI,2014-12-08 15:14:25.287137,2014-12-08 15:01:41.861746,2014-12-08 15:56:03.468425,Store_13
46316990,PAEQGP,2015-03-05 08:23:55.367077,2015-03-05 07:59:32.037939,2015-03-05 10:06:01.913652,Store_12
75520076,DBJWML,2015-06-03 17:34:47.097401,2015-06-03 17:04:00.028795,2015-06-03 19:29:20.191044,Store_4
37506281,E3985650,2015-03-20 18:13:05.645848,2015-03-20 17:36:58.015294,2015-03-20 18:34:02.115186,Store_23
22159584,DUOTPN,2015-12-31 05:55:46.825203,2015-12-31 05:08:21.322454,2015-12-31 08:16:41.092895,Store_23
79240540,YPAGFS,2014-06-30 18:24:39.767718,2014-06-30 17:41:58.875592,2014-06-30 20:03:31.437882,Store_23
86475223,JUWLDN,2014-08-02 13:50:57.602835,2014-08-02 12:33:54.497042,2014-08-02 14:46:17.727456,Store_14
88916672,E0957328,2014-03-15 18:14:00.241256,2014-03-15 17:35:55.161078,2014-03-15 18:56:08.966091,Store_4
35775428,RYFORC,2014-10-08 17:29:02.927343,2014-10-08 16:34:04.776111,2014-10-08 18:35:08.512661,Store_19
23148423,VWEDUA,2014-11-12 15:11:25.501746,2014-11-12 14:01:21.203393,2014-11-12 15:46:00.407769,Store_21
35359427,BXGFNT,2015-12-07 19:30:45.876131,2015-12-07 18:39:04.546562,2015-12-07 19:53:34.608722,Store_4
77576839,HNSHRZ,2014-11-25 16:54:57.413878,2014-11-25 16:23:06.444136,2014-11-25 17:26:16.255734,Store_21
94572442,SBLVJG,2015-03-02 17:35:22.605115,2015-03-02 16:45:40.195635,2015-03-02 18:14:14.567790,Store_14
26247977,HUPYBJ,2014-07-28 18:22:20.510581,2014-07-28 17:58:19.304498,2014-07-28 19:16:06.587362,Store_8
24589046,ZAMACI,2015-05-08 18:44:19.629276,2015-05-08 18:18:18.512987,2015-05-08 19:22:56.200426,Store_1
40323645,IHFUMU,2015-07-19 16:09:33.038549,2015-07-19 15:50:41.472272,2015-07-19 17:16:03.230595,Store_23
61027820,RLKUES,2014-03-25 16:44:20.805016,2014-03-25 16:22:47.985565,2014-03-25 17:53:41.361933,Store_17
23814059,RYJTSI,2014-11-12 13:20:34.414406,2014-11-12 12:56:47.047400,2014-11-12 14:25:29.311890,Store_12
90786733,ZZWQAH,2015-04-16 19:14:01.865004,2015-04-16 18:09:25.139514,2015-04-16 19:47:37.809642,Store_1
,KUCJLM,2014-04-11 18:43:01.092573,2014-04-11 17:17:44.035621,2014-04-11 19:07:28.726223,Store_8
38297261,HBSPNZ,2014-09-15 16:31:17.982959,2014-09-15 15:56:56.048893,2014-09-15 17:15:25.605474,Store_23
16420495,RKAYNF,2014-01-20 15:57:22.079812,2014-01-20 15:39:08.737753,2014-01-20 17:17:50.679812,Store_13
11571523,QWDSSH,2015-07-05 17:05:23.594832,2015-07-05 15:57:12.479771,2015-07-05 17:45:37.740762,Store_13
73281360,OSRTRY,2014-12-19 16:23:08.291279,2014-12-19 15:46:57.722899,2014-12-19 17:31:13.530327,Store_10
15453418,RMXSMB,2014-12-03 10:36:53.877486,2014-12-03 10:03:29.795279,2014-12-03 11:22:18.399630,Store_14
40082574,UQIQHT,2014-12-09 15:18:53.738147,2014-12-09 13:51:55.203984,2014-12-09 16:13:05.689201,Store_20
31448016,GIRXQV,2015-02-01 15:30:08.794387,2015-02-01 14:30:35.654954,2015-02-01 16:26:03.442515,Store_20
74063144,UXRPGC,2014-08-07 18:48:53.352400,2014-08-07 17:22:22.971488,2014-08-07 19:42:29.925787,Store_23
74778151,OIFWLV,2014-06-20 16:34:46.728471,2014-06-20 14:43:18.203264,2014-06-20 17:28:45.093543,Store_21
45310060,ASOPNP,2015-06-29 09:50:36.824435,2015-06-29 09:29:56.772952,2015-06-29 10:50:57.101771,Store_1
91275996,EYCBTB,2015-09-25 17:56:59.708198,2015-09-25 17:06:43.564492,2015-09-25 19:16:56.611998,Store_16
82737573,RSJZAL,2014-11-06 18:19:19.785326,2014-11-06 17:34:38.170863,2014-11-06 19:40:50.104321,Store_17
77669830,GXXUHQ,2015-03-16 17:55:44.320152,2015-03-16 17:33:06.081398,2015-03-16 19:15:47.366132,Store_14
22689631,XKOXIT,2015-04-30 16:39:40.049072,2015-04-30 16:09:21.227479,2015-04-30 17:14:31.620295,Store_1
15472753,QORSEA,2015-09-08 08:54:06.952370,2015-09-08 08:31:38.903699,2015-09-08 10:01:05.438484,Store_18
79653461,IRYVDY,2014-09-07 12:09:30.226595,2014-09-07 11:41:04.328052,2014-09-07 12:24:53.938162,Store_21
36870768,YACIOH,2014-07-11 16:52:10.073430,2014-07-11 15:53:48.845485,2014-07-11 17:46:20.269408,Store_23
78017522,CEFUZD,2015-12-27 13:28:03.695034,2015-12-27 13:02:31.452785,2015-12-27 14:44:17.072402,Store_20
,XCIZYA,2015-05-02 16:30:29.317693,2015-05-02 16:04:30.140669,2015-05-02 17:28:40.165969,Store_4
53899635,XRXZAT,2015-10-22 18:27:46.568251,2015-10-22 17:24:38.551981,2015-10-22 18:55:59.578952,Store_14
17455818,GWWPSL,2015-12-31 18:50:04.738031,2015-12-31 17:47:57.543965,2015-12-31 20:06:04.830882,Store_4
77852779,MYBWZR,2015-12-30 17:43:38.072370,2015-12-30 16:56:38.423307,2015-12-30 18:08:55.049313,Store_15
89143321,STHCQR,2015-06-20 10:19:05.808774,2015-06-20 09:46:06.717846,2015-06-20 10:37:47.024449,Store_10
55241381,WWGAWK,2015-12-06 09:08:58.521642,2015-12-06 08:30:38.887891,2015-12-06 10:19:23.011538,Store_23
72336658,PLTERJ,2014-01-01 17:17:43.592378,2014-01-01 16:35:50.898631,2014-01-01 18:06:44.873985,Store_22
87941747,JQIDMZ,2014-10-19 18:38:45.362189,2014-10-19 18:04:09.139905,2014-10-19 19:05:26.711244,Store_25
71969196,OPFQEY,2014-05-03 13:30:41.374892,2014-05-03 12:05:49.079402,2014-05-03 14:26:03.210865,Store_20
23864703,DELHMA,2015-12-30 10:27:25.752049,2015-12-30 09:46:11.975864,2015-12-30 11:34:16.873349,Store_23
40866170,LOXTFF,2015-12-07 17:02:38.158524,2015-12-07 16:28:11.516732,2015-12-07 17:27:30.913611,Store_1
47603217,NXOZCD,2014-12-06 15:47:30.491938,2014-12-06 15:37:01.971441,2014-12-06 16:35:07.307035,Store_17
54003285,CZIGAY,2014-04-16 18:06:26.509748,2014-04-16 16:20:44.775002,2014-04-16 19:38:16.329692,Store_11
66361824,CEDXDH,2014-03-31 10:23:38.388946,2014-03-31 09:30:43.130346,2014-03-31 11:14:05.772811,Store_6
12215069,KJUWOM,2015-07-25 15:19:38.467282,2015-07-25 14:10:54.077605,2015-07-25 16:05:02.882831,Store_18
10070071,MZWXTZ,2015-03-14 17:43:15.588466,2015-03-14 16:40:44.299623,2015-03-14 18:11:43.106324,Store_12
75591863,MUIVFM,2015-03-23 18:08:37.319611,2015-03-23 17:01:32.414068,2015-03-23 19:04:25.721455,Store_9
,NWHKYV,2014-09-17 17:05:08.583909,2014-09-17 15:45:17.099245,2014-09-17 18:00:53.206911,Store_8
92329353,NMKGST,2014-12-01 16:11:14.201463,2014-12-01 15:45:23.043409,2014-12-01 17:12:21.306706,Store_12
75980403,QGEQZI,2015-05-11 13:41:03.646692,2015-05-11 13:09:51.710659,2015-05-11 14:45:58.669282,Store_22
49264127,MKZIWM,2015-05-18 16:58:49.082737,2015-05-18 16:42:47.786768,2015-05-18 17:06:34.651438,Store_23
44207909,RITRBV,2015-01-22 17:38:11.465850,2015-01-22 17:12:34.435234,2015-01-22 18:54:11.252309,Store_15
15012685,NQXRUY,2015-12-29 19:22:03.911128,2015-12-29 18:15:46.692236,2015-12-29 19:29:20.870696,Store_25
48723009,SMTPPW,2015-03-16 08:34:07.859418,2015-03-16 07:49:57.728775,2015-03-16 09:37:49.599439,Store_23
70603883,IKNGOS,2014-05-18 17:28:27.656090,2014-05-18 16:24:49.669207,2014-05-18 19:28:28.181580,Store_13
95734668,COREBN,2014-03-08 14:50:08.267668,2014-03-08 14:41:17.148594,2014-03-08 15:40:25.725617,Store_8
93036495,TZNUYK,2015-10-08 11:07:18.916433,2015-10-08 10:47:37.716002,2015-10-08 11:49:20.570317,Store_12
49406506,JQYQQU,2014-09-05 19:12:24.501355,2014-09-05 18:18:23.552026,2014-09-05 19:21:12.480098,Store_14
29904326,AXVWVG,2014-01-28 19:43:26.799413,2014-01-28 19:19:54.978730,2014-01-28 20:03:58.246955,Store_21
85300598,DJGYKJ,2015-04-18 19:02:44.382046,2015-04-18 18:22:37.465553,2015-04-18 20:00:25.505745,Store_19
99413831,HSGVHV,2015-09-10 17:10:43.845975,2015-09-10 16:40:21.549626,2015-09-10 18:26:04.864406,Store_8
27025900,KIOEHP,2014-03-22 18:14:32.393030,2014-03-22 17:53:43.508561,2014-03-22 19:10:54.978507,Store_21
33956258,GIUJPP,2015-12-18 18:37:52.326165,2015-12-18 18:00:29.235686,2015-12-18 20:11:32.297838,Store_2
66775788,QXBGTN,2015-09-12 12:48:34.711677,2015-09-12 11:46:50.297190,2015-09-12 12:54:41.871360,Store_5
98013982,ALLYOE,2015-10-03 19:15:38.356357,2015-10-03 18:20:13.407674,2015-10-03 19:49:44.499145,Store_21
31351536,ERHCAE,2015-02-03 18:24:56.902159,2015-02-03 17:50:40.921389,2015-02-03 19:29:43.004933,Store_24
28661797,WAYVNE,2014-09-27 19:12:38.624659,2014-09-27 18:33:49.718226,2014-09-27 20:03:39.540475,Store_21
77988728,SRHXPL,2015-10-18 18:08:02.993554,2015-10-18 17:15:27.036210,2015-10-18 19:01:43.502566,Store_18
48235767,VMABUT,2014-11-27 18:41:26.828250,2014-11-27 18:14:43.593417,2014-11-27 18:50:21.169090,Store_1
68928418,GPLUAX,2014-09-04 10:33:47.959471,2014-09-04 09:37:07.341207,2014-09-04 11:54:46.046755,Store_18
21180743,QMASPP,2015-06-16 19:10:03.625801,2015-06-16 18:15:25.816130,2015-06-16 19:49:35.007151,Store_14
25971595,MYZKDK,2015-12-28 12:23:47.229365,2015-12-28 11:33:27.374890,2015-12-28 13:05:59.337430,Store_6
39635493,HINPRW,2015-12-08 16:23:49.860779,2015-12-08 15:46:45.727441,2015-12-08 17:25:47.964073,Store_22
78851395,YHGKNI,2015-07-21 08:34:09.761761,2015-07-21 07:45:32.720221,2015-07-21 10:07:39.216157,Store_9
87962834,WKQEZP,2014-12-16 19:09:13.785263,2014-12-16 18:32:41.432071,2014-12-16 19:55:39.824108,Store_11
26399878,IFXRGD,2015-02-16 06:59:08.207850,2015-02-16 06:43:12.674475,2015-02-16 08:42:23.932939,Store_4
56694725,GIUXAB,2015-12-04 13:06:19.666055,2015-12-04 12:37:09.878383,2015-12-04 15:02:22.310156,Store_1
46422008,OWWUCX,2014-12-13 18:26:19.312737,2014-12-13 18:11:36.345640,2014-12-13 19:45:03.322866,Store_8
83515504,CYPMNJ,2015-08-10 08:38:29.388115,2015-08-10 08:07:35.980298,2015-08-10 09:42:47.142550,Store_20
35036329,PHFEKL,2014-01-31 18:14:28.925666,2014-01-31 17:48:52.258120,2014-01-31 19:06:40.272725,Store_6
51441317,NCYTOY,2015-03-26 13:26:40.089576,2015-03-26 12:17:14.341936,2015-03-26 14:26:39.345279,Store_7
46057804,AVHMTZ,2014-12-10 08:58:17.595302,2014-12-10 07:51:59.801656,2014-12-10 09:58:56.291188,Store_18
23970998,AHJVKC,2015-12-23 08:30:37.022504,2015-12-23 08:03:28.271337,2015-12-23 09:39:42.893254,Store_25
76317714,ZQBJCO,2015-12-09 17:10:39.999163,2015-12-09 16:26:01.736746,2015-12-09 18:07:27.026525,Store_24
14003388,WQOJIQ,2014-11-20 10:01:36.746510,2014-11-20 08:30:50.290117,2014-11-20 11:35:40.948654,Store_18
78015419,GBIDZS,2015-10-08 16:08:57.575233,2015-10-08 15:25:01.443027,2015-10-08 17:26:24.606285,Store_5
62777429,DLCYRP,2015-12-06 15:55:53.108664,2015-12-06 15:26:45.871441,2015-12-06 17:56:09.547701,Store_12
31839634,MSRVTY,2015-12-01 15:07:49.233555,2015-12-01 14:20:21.740102,2015-12-01 15:18:27.191721,Store_23
56402153,OJHCTL,2014-11-11 11:59:47.932532,2014-11-11 10:49:48.404192,2014-11-11 13:25:00.315253,Store_21
43973736,TQNVYM,2015-04-01 08:36:58.789384,2015-04-01 07:03:32.167710,2015-04-01 09:13:30.451397,Store_20
49072892,KKLINV,2015-06-25 17:28:22.513698,2015-06-25 16:22:52.784341,2015-06-25 19:00:02.562204,Store_15
44807506,RHMQEA,2015-07-30 18:55:57.615801,2015-07-30 18:17:05.510973,2015-07-30 19:24:40.739045,Store_23
34141704,SDTTUC,2015-09-27 18:16:13.863400,2015-09-27 17:03:51.027106,2015-09-27 19:43:15.427034,Store_20
32580136,GXKNBJ,2015-07-05 11:28:29.841838,2015-07-05 10:04:42.312715,2015-07-05 12:13:20.995998,Store_18
78317219,E0772320,2014-09-29 18:31:48.825775,2014-09-29 17:48:35.975511,2014-09-29 19:06:44.214654,Store_25
25476664,VBBPPE,2015-12-27 17:36:50.405467,2015-12-27 17:00:39.386660,2015-12-27 19:00:57.964066,Store_20
79243345,POKJSE,2015-03-01 17:43:47.973406,2015-03-01 17:14:26.351054,2015-03-01 18:41:51.441455,Store_12
89094383,BHIQRA,2015-11-25 17:20:16.005276,2015-11-25 16:27:03.072312,2015-11-25 17:47:30.435118,Store_7
50304048,FWKGMO,2015-06-18 16:31:47.555663,2015-06-18 16:12:06.623084,2015-06-18 17:54:27.684534,Store_1
47141050,FOJKRZ,2015-06-30 18:27:13.051887,2015-06-30 17:19:21.939111,2015-06-30 19:46:43.729012,Store_6
62963128,EYKZRG,2014-02-21 15:58:49.345328,2014-02-21 15:01:52.323850,2014-02-21 17:07:40.225042,Store_1
33031273,WDLDSR,2015-08-02 16:36:11.139911,2015-08-02 16:24:55.003655,2015-08-02 17:25:12.944230,Store_18
55519742,SKGQVT,2014-12-06 12:43:31.510712,2014-12-06 11:24:54.988596,2014-12-06 13:08:15.196436,Store_12
23320489,IHJFKN,2015-12-04 18:25:24.840919,2015-12-04 17:10:20.197224,2015-12-04 18:46:38.164840,Store_6
82425238,PXXHQZ,2015-04-12 18:53:15.902327,2015-04-12 18:46:17.434207,2015-04-12 19:45:18.860459,Store_3
65574381,WAQLUA,2015-07-16 18:50:32.816665,2015-07-16 17:37:48.263258,2015-07-16 19:49:50.447617,Store_7
20692435,LGSSIA,2014-07-02 18:24:58.890950,2014-07-02 17:49:56.991187,2014-07-02 18:44:06.116051,Store_12
52277996,MCPBMF,2015-05-07 08:11:21.756289,2015-05-07 07:57:05.038296,2015-05-07 09:39:36.712371,Store_21
30779674,DEQKYT,2015-11-27 11:05:54.334883,2015-11-27 10:35:12.319648,2015-11-27 11:31:54.278507,Store_21
19583032,IZGIMK,2015-03-20 15:21:42.416828,2015-03-20 14:14:28.066814,2015-03-20 16:49:16.795908,Store_9
,ZQWYPL,2014-02-04 16:15:34.107640,2014-02-04 15:24:58.627592,2014-02-04 18:03:51.997926,Store_13
28245543,NDUAQA,2015-06-01 18:08:20.553433,2015-06-01 17:16:28.533578,2015-06-01 18:38:51.091450,Store_16
31311191,LSWBFJ,2014-12-22 15:46:27.969493,2014-12-22 15:39:47.237270,2014-12-22 16:08:50.178594,Store_6
16574251,ERGHJD,2015-02-26 12:55:18.386112,2015-02-26 12:01:24.795291,2015-02-26 13:57:39.404832,Store_23
73408413,ATVWRH,2014-12-26 13:37:37.053048,2014-12-26 12:30:17.587977,2014-12-26 14:05:03.580481,Store_23
65255833,AJPRCK,2015-08-15 10:58:52.452539,2015-08-15 10:10:17.588559,2015-08-15 11:48:22.093934,Store_19
20996776,LBKWUH,2015-10-14 11:57:43.842801,2015-10-14 11:08:16.362478,2015-10-14 12:43:06.498966,Store_25
38244631,DECBDY,2015-09-09 06:51:11.061526,2015-09-09 06:39:10.842116,2015-09-09 08:12:13.639734,Store_1
60341413,VEUHZL,2015-01-08 18:17:20.601540,2015-01-08 17:52:21.550922,2015-01-08 19:19:00.097869,Store_1
28642874,ZUARLD,2015-10-06 16:17:59.922759,2015-10-06 14:58:14.461826,2015-10-06 18:28:51.062103,Store_21
21963534,PHWUBT,2014-01-17 07:56:56.420603,2014-01-17 07:22:56.327517,2014-01-17 09:38:03.176384,Store_21
63708519,CFFVIX,2014-12-20 18:02:03.075189,2014-12-20 17:12:51.930256,2014-12-20 18:57:30.819409,Store_19
